,Unnamed: 0,image_id
5481,6590,ISIC_0025761
4223,5332,ISIC_0028867
3269,4378,ISIC_0030554
1637,2746,ISIC_0030511
4453,5562,ISIC_0025232
6816,7926,ISIC_0034097
2549,3658,ISIC_0031685
5610,6719,ISIC_0025702
4812,5921,ISIC_0031722
6231,7341,ISIC_0032821
7398,8508,ISIC_0031353
5704,6814,ISIC_0027679
4635,5744,ISIC_0026851
1138,1138,ISIC_0029891
1831,2940,ISIC_0032185
4306,5415,ISIC_0025269
1820,2929,ISIC_0032302
2083,3192,ISIC_0025676
5595,6704,ISIC_0027062
7741,8853,ISIC_0031113
4779,5888,ISIC_0030872
3329,4438,ISIC_0030863
3648,4757,ISIC_0031135
337,337,ISIC_0024626
650,650,ISIC_0031200
993,993,ISIC_0031619
6506,7616,ISIC_0034013
6375,7485,ISIC_0032893
1793,2902,ISIC_0031062
6055,7165,ISIC_0029553
7241,8351,ISIC_0024694
3466,4575,ISIC_0030495
3193,4302,ISIC_0026708
4641,5750,ISIC_0029646
3769,4878,ISIC_0029622
5728,6838,ISIC_0027312
386,386,ISIC_0028846
3192,4301,ISIC_0029906
6645,7755,ISIC_0032819
8220,9332,ISIC_0029140
3710,4819,ISIC_0030869
7734,8846,ISIC_0031583
7992,9104,ISIC_0029344
6452,7562,ISIC_0033506
2329,3438,ISIC_0030293
3449,4558,ISIC_0024414
8666,9778,ISIC_0026992
3483,4592,ISIC_0032196
249,249,ISIC_0033791
1538,2647,ISIC_0034015
943,943,ISIC_0033865
4947,6056,ISIC_0024401
5971,7081,ISIC_0024317
4565,5674,ISIC_0025574
1715,2824,ISIC_0031095
982,982,ISIC_0032113
7077,8187,ISIC_0029276
168,168,ISIC_0033601
4701,5810,ISIC_0027985
511,511,ISIC_0029897
6638,7748,ISIC_0034237
3513,4622,ISIC_0028324
1348,2457,ISIC_0025680
4154,5263,ISIC_0029494
8079,9191,ISIC_0029560
6616,7726,ISIC_0033501
2415,3524,ISIC_0032337
8317,9429,ISIC_0033888
6918,8028,ISIC_0032926
2670,3779,ISIC_0031190
3947,5056,ISIC_0027656
5072,6181,ISIC_0032383
3800,4909,ISIC_0029882
840,840,ISIC_0026631
1161,1161,ISIC_0024330
7336,8446,ISIC_0028825
4696,5805,ISIC_0026181
2938,4047,ISIC_0026628
1812,2921,ISIC_0029680
306,306,ISIC_0029010
1250,2359,ISIC_0032545
8429,9541,ISIC_0024715
6001,7111,ISIC_0031546
8812,9924,ISIC_0030142
681,681,ISIC_0024446
6113,7223,ISIC_0025713
5752,6862,ISIC_0024906
74,74,ISIC_0025554
8362,9474,ISIC_0034055
1612,2721,ISIC_0028765
4281,5390,ISIC_0031096
7099,8209,ISIC_0029027
8358,9470,ISIC_0033916
922,922,ISIC_0034197
1537,2646,ISIC_0025752
3611,4720,ISIC_0029521
1130,1130,ISIC_0028926
8301,9413,ISIC_0033474
2304,3413,ISIC_0026594
2748,3857,ISIC_0028105
5281,6390,ISIC_0025002
1471,2580,ISIC_0029669
8339,9451,ISIC_0033489
6593,7703,ISIC_0033202
7607,8717,ISIC_0025899
1429,2538,ISIC_0028106
5178,6287,ISIC_0030430
6951,8061,ISIC_0030961
7742,8854,ISIC_0030792
1521,2630,ISIC_0033483
8526,9638,ISIC_0027528
6972,8082,ISIC_0031970
8498,9610,ISIC_0032789
6518,7628,ISIC_0032608
1119,1119,ISIC_0031429
8471,9583,ISIC_0032759
2354,3463,ISIC_0030120
2775,3884,ISIC_0026267
8567,9679,ISIC_0028438
6673,7783,ISIC_0033215
5864,6974,ISIC_0024664
7220,8330,ISIC_0028494
6888,7998,ISIC_0033147
8291,9403,ISIC_0033313
8098,9210,ISIC_0032018
467,467,ISIC_0026679
4794,5903,ISIC_0029817
6091,7201,ISIC_0034110
2976,4085,ISIC_0029088
4528,5637,ISIC_0029011
2187,3296,ISIC_0030292
1677,2786,ISIC_0029655
4307,5416,ISIC_0031397
1957,3066,ISIC_0028879
6107,7217,ISIC_0034144
4118,5227,ISIC_0026164
5552,6661,ISIC_0028417
7491,8601,ISIC_0029109
7818,8930,ISIC_0028987
7311,8421,ISIC_0031092
6013,7123,ISIC_0032007
8601,9713,ISIC_0030297
3393,4502,ISIC_0030927
2349,3458,ISIC_0024690
2016,3125,ISIC_0027634
3772,4881,ISIC_0030763
190,190,ISIC_0033576
6967,8077,ISIC_0031848
1405,2514,ISIC_0029647
1721,2830,ISIC_0029263
6828,7938,ISIC_0030492
8798,9910,ISIC_0025803
7300,8410,ISIC_0031725
6129,7239,ISIC_0025309
272,272,ISIC_0031376
1349,2458,ISIC_0026068
5811,6921,ISIC_0026497
3234,4343,ISIC_0027217
1330,2439,ISIC_0025606
6671,7781,ISIC_0033116
8397,9509,ISIC_0034260
8447,9559,ISIC_0032562
3167,4276,ISIC_0030643
2592,3701,ISIC_0025146
3331,4440,ISIC_0028277
4275,5384,ISIC_0028434
6791,7901,ISIC_0033954
5876,6986,ISIC_0031268
3261,4370,ISIC_0026505
3563,4672,ISIC_0028839
308,308,ISIC_0029003
3732,4841,ISIC_0029086
427,427,ISIC_0028555
4842,5951,ISIC_0028626
1065,1065,ISIC_0025454
4105,5214,ISIC_0031684
625,625,ISIC_0031716
1649,2758,ISIC_0031266
2373,3482,ISIC_0025192
2290,3399,ISIC_0030536
7201,8311,ISIC_0025491
3408,4517,ISIC_0032268
7597,8707,ISIC_0028857
7658,8768,ISIC_0030645
5143,6252,ISIC_0025220
856,856,ISIC_0024435
5421,6530,ISIC_0030985
6357,7467,ISIC_0033738
6770,7880,ISIC_0032605
5153,6262,ISIC_0028726
1689,2798,ISIC_0029856
4731,5840,ISIC_0028733
514,514,ISIC_0029596
4940,6049,ISIC_0032256
6623,7733,ISIC_0034029
2230,3339,ISIC_0028768
5271,6380,ISIC_0027778
3640,4749,ISIC_0024737
7860,8972,ISIC_0028736
2764,3873,ISIC_0031355
1861,2970,ISIC_0031721
5540,6649,ISIC_0030777
92,92,ISIC_0029425
863,863,ISIC_0028992
7497,8607,ISIC_0026654
1094,1094,ISIC_0030789
6498,7608,ISIC_0032524
653,653,ISIC_0031707
3700,4809,ISIC_0024398
6249,7359,ISIC_0032753
3071,4180,ISIC_0025293
2555,3664,ISIC_0028833
2407,3516,ISIC_0024856
5457,6566,ISIC_0028440
6503,7613,ISIC_0033213
4554,5663,ISIC_0032147
8374,9486,ISIC_0033176
1523,2632,ISIC_0034161
2122,3231,ISIC_0027429
3305,4414,ISIC_0030837
6235,7345,ISIC_0034042
5191,6300,ISIC_0025737
7386,8496,ISIC_0029438
1707,2816,ISIC_0027093
7919,9031,ISIC_0032035
4212,5321,ISIC_0029969
5914,7024,ISIC_0031674
3350,4459,ISIC_0024427
4145,5254,ISIC_0029766
1503,2612,ISIC_0032857
8381,9493,ISIC_0033211
8351,9463,ISIC_0033918
3219,4328,ISIC_0030196
1167,1167,ISIC_0034135
6805,7915,ISIC_0033564
8654,9766,ISIC_0028854
8656,9768,ISIC_0025712
7373,8483,ISIC_0030819
5883,6993,ISIC_0032309
1747,2856,ISIC_0028084
2621,3730,ISIC_0032002
3550,4659,ISIC_0024719
4514,5623,ISIC_0026381
5476,6585,ISIC_0029395
574,574,ISIC_0029260
4551,5660,ISIC_0027070
5312,6421,ISIC_0027805
6764,7874,ISIC_0031290
2989,4098,ISIC_0032361
6997,8107,ISIC_0026049
3084,4193,ISIC_0024859
3522,4631,ISIC_0024500
961,961,ISIC_0033855
4956,6065,ISIC_0030632
8510,9622,ISIC_0033190
4819,5928,ISIC_0031315
8614,9726,ISIC_0028381
2918,4027,ISIC_0030545
2085,3194,ISIC_0024407
471,471,ISIC_0029474
91,91,ISIC_0024635
6363,7473,ISIC_0033958
4143,5252,ISIC_0025110
7697,8807,ISIC_0024809
2704,3813,ISIC_0032005
3176,4285,ISIC_0027225
8372,9484,ISIC_0034238
1510,2619,ISIC_0033551
3320,4429,ISIC_0026747
2902,4011,ISIC_0024559
4361,5470,ISIC_0026598
3894,5003,ISIC_0027161
1664,2773,ISIC_0026117
8446,9558,ISIC_0034114
2288,3397,ISIC_0026137
4579,5688,ISIC_0027340
8818,9930,ISIC_0027802
7078,8188,ISIC_0025469
1189,1189,ISIC_0025980
8184,9296,ISIC_0026788
4958,6067,ISIC_0027288
4210,5319,ISIC_0030012
1967,3076,ISIC_0030523
5113,6222,ISIC_0025523
3743,4852,ISIC_0029338
5849,6959,ISIC_0031720
6545,7655,ISIC_0032853
7778,8890,ISIC_0031644
6768,7878,ISIC_0033030
8404,9516,ISIC_0033008
5493,6602,ISIC_0028234
3183,4292,ISIC_0028275
5581,6690,ISIC_0027112
7221,8331,ISIC_0031541
1140,1140,ISIC_0031358
7840,8952,ISIC_0031314
4462,5571,ISIC_0029551
6033,7143,ISIC_0032771
8859,9971,ISIC_0028370
2301,3410,ISIC_0025900
2971,4080,ISIC_0024395
3988,5097,ISIC_0029428
762,762,ISIC_0030130
2343,3452,ISIC_0031069
5911,7021,ISIC_0030979
3056,4165,ISIC_0024974
6008,7118,ISIC_0033315
8873,9985,ISIC_0027884
598,598,ISIC_0026947
576,576,ISIC_0028237
6148,7258,ISIC_0030709
6139,7249,ISIC_0031412
3876,4985,ISIC_0030713
4737,5846,ISIC_0027914
3746,4855,ISIC_0029122
3910,5019,ISIC_0025207
2426,3535,ISIC_0025910
3227,4336,ISIC_0031296
175,175,ISIC_0032688
3917,5026,ISIC_0030982
7327,8437,ISIC_0026209
1841,2950,ISIC_0025285
5077,6186,ISIC_0030934
3534,4643,ISIC_0026638
4187,5296,ISIC_0029262
3773,4882,ISIC_0029587
2253,3362,ISIC_0028111
3779,4888,ISIC_0029019
2091,3200,ISIC_0028395
1489,2598,ISIC_0032799
1035,1035,ISIC_0027954
4886,5995,ISIC_0031052
4877,5986,ISIC_0030353
7743,8855,ISIC_0032459
1468,2577,ISIC_0029201
956,956,ISIC_0033307
6259,7369,ISIC_0032948
1006,1006,ISIC_0030959
1012,1012,ISIC_0028587
900,900,ISIC_0026174
5631,6740,ISIC_0028413
2687,3796,ISIC_0032336
2714,3823,ISIC_0028058
2427,3536,ISIC_0030761
1572,2681,ISIC_0024848
801,801,ISIC_0027737
7683,8793,ISIC_0025214
7688,8798,ISIC_0028963
1903,3012,ISIC_0026054
1981,3090,ISIC_0027324
771,771,ISIC_0026567
7138,8248,ISIC_0029450
3171,4280,ISIC_0031162
3799,4908,ISIC_0024508
4986,6095,ISIC_0030850
4559,5668,ISIC_0031885
1015,1015,ISIC_0030316
6944,8054,ISIC_0030537
6717,7827,ISIC_0034285
4057,5166,ISIC_0031210
887,887,ISIC_0028479
3986,5095,ISIC_0032167
304,304,ISIC_0025885
7376,8486,ISIC_0031285
972,972,ISIC_0033490
7907,9019,ISIC_0032340
2442,3551,ISIC_0031288
8200,9312,ISIC_0025553
5902,7012,ISIC_0031001
5881,6991,ISIC_0025812
5433,6542,ISIC_0029955
7654,8764,ISIC_0026359
3419,4528,ISIC_0031870
2056,3165,ISIC_0026557
4293,5402,ISIC_0030153
1444,2553,ISIC_0031640
3072,4181,ISIC_0025580
2680,3789,ISIC_0026128
5853,6963,ISIC_0029725
3603,4712,ISIC_0031669
6844,7954,ISIC_0032986
8499,9611,ISIC_0033417
6236,7346,ISIC_0032595
4928,6037,ISIC_0032394
1717,2826,ISIC_0032246
1381,2490,ISIC_0030446
8129,9241,ISIC_0027319
2312,3421,ISIC_0027276
1845,2954,ISIC_0028653
4413,5522,ISIC_0025538
2804,3913,ISIC_0030971
2758,3867,ISIC_0025756
2397,3506,ISIC_0024887
644,644,ISIC_0028593
723,723,ISIC_0028842
1158,1158,ISIC_0030015
5665,6775,ISIC_0029045
7380,8490,ISIC_0024862
3630,4739,ISIC_0030213
8413,9525,ISIC_0033464
872,872,ISIC_0028309
6064,7174,ISIC_0033327
3554,4663,ISIC_0027943
2215,3324,ISIC_0028827
3958,5067,ISIC_0024614
2239,3348,ISIC_0032442
1620,2729,ISIC_0032439
5431,6540,ISIC_0026578
7863,8975,ISIC_0029470
3936,5045,ISIC_0028788
7761,8873,ISIC_0031894
2980,4089,ISIC_0031273
7218,8328,ISIC_0025412
2357,3466,ISIC_0027375
2271,3380,ISIC_0027301
4926,6035,ISIC_0029529
3868,4977,ISIC_0030252
3111,4220,ISIC_0029449
5002,6111,ISIC_0025215
7072,8182,ISIC_0030773
676,676,ISIC_0024851
1378,2487,ISIC_0024590
837,837,ISIC_0028623
2814,3923,ISIC_0026227
2707,3816,ISIC_0031086
796,796,ISIC_0025470
2453,3562,ISIC_0028426
4449,5558,ISIC_0028722
6018,7128,ISIC_0034204
8257,9369,ISIC_0030299
146,146,ISIC_0032556
5508,6617,ISIC_0025697
4305,5414,ISIC_0026354
2319,3428,ISIC_0024868
3379,4488,ISIC_0024849
6821,7931,ISIC_0028591
4722,5831,ISIC_0031962
5420,6529,ISIC_0027690
6969,8079,ISIC_0025795
692,692,ISIC_0025199
2834,3943,ISIC_0024663
3683,4792,ISIC_0027028
2545,3654,ISIC_0024803
2655,3764,ISIC_0026243
7490,8600,ISIC_0032243
432,432,ISIC_0027320
5688,6798,ISIC_0032334
7913,9025,ISIC_0029079
5702,6812,ISIC_0029366
4921,6030,ISIC_0030218
220,220,ISIC_0034126
6794,7904,ISIC_0033880
7265,8375,ISIC_0027020
3860,4969,ISIC_0025114
5367,6476,ISIC_0029739
6038,7148,ISIC_0033852
5895,7005,ISIC_0026215
684,684,ISIC_0026139
324,324,ISIC_0028970
322,322,ISIC_0024592
4328,5437,ISIC_0027841
5217,6326,ISIC_0026969
3960,5069,ISIC_0025566
6976,8086,ISIC_0032375
5206,6315,ISIC_0032418
1411,2520,ISIC_0031140
1223,2332,ISIC_0031217
2919,4028,ISIC_0027730
4961,6070,ISIC_0030412
7001,8111,ISIC_0026370
8293,9405,ISIC_0033765
7216,8326,ISIC_0029666
8370,9482,ISIC_0034098
109,109,ISIC_0032382
6850,7960,ISIC_0033719
5,5,ISIC_0027850
4077,5186,ISIC_0030476
3291,4400,ISIC_0027740
3042,4151,ISIC_0028459
685,685,ISIC_0027967
6195,7305,ISIC_0032717
3144,4253,ISIC_0028383
6227,7337,ISIC_0032901
3267,4376,ISIC_0026300
7983,9095,ISIC_0031304
5840,6950,ISIC_0028488
1599,2708,ISIC_0026192
8731,9843,ISIC_0029840
4043,5152,ISIC_0030881
4656,5765,ISIC_0026033
1656,2765,ISIC_0029974
5891,7001,ISIC_0027034
5515,6624,ISIC_0028439
4531,5640,ISIC_0031936
3720,4829,ISIC_0028748
1267,2376,ISIC_0033230
1441,2550,ISIC_0032414
7396,8506,ISIC_0024937
310,310,ISIC_0032280
4524,5633,ISIC_0025464
7335,8445,ISIC_0026101
5235,6344,ISIC_0028919
5988,7098,ISIC_0025158
4467,5576,ISIC_0029477
2326,3435,ISIC_0029675
8699,9811,ISIC_0026138
5446,6555,ISIC_0031452
8165,9277,ISIC_0025278
2078,3187,ISIC_0024945
6416,7526,ISIC_0033930
5816,6926,ISIC_0025129
3462,4571,ISIC_0024342
2749,3858,ISIC_0028554
5055,6164,ISIC_0029037
1447,2556,ISIC_0026230
7174,8284,ISIC_0026106
5744,6854,ISIC_0025847
4127,5236,ISIC_0031280
7833,8945,ISIC_0024441
4419,5528,ISIC_0029607
2463,3572,ISIC_0028337
4089,5198,ISIC_0031214
1445,2554,ISIC_0024360
7112,8222,ISIC_0028524
6681,7791,ISIC_0033516
3080,4189,ISIC_0024965
1422,2531,ISIC_0027117
2311,3420,ISIC_0024637
7797,8909,ISIC_0030251
7113,8223,ISIC_0027412
3721,4830,ISIC_0025920
3332,4441,ISIC_0031864
6904,8014,ISIC_0032952
5546,6655,ISIC_0031409
1356,2465,ISIC_0031513
2845,3954,ISIC_0029004
6646,7756,ISIC_0033451
4056,5165,ISIC_0029131
3881,4990,ISIC_0024844
3339,4448,ISIC_0029722
649,649,ISIC_0032358
4222,5331,ISIC_0029284
1025,1025,ISIC_0031226
6666,7776,ISIC_0033530
6981,8091,ISIC_0031948
4858,5967,ISIC_0024467
8712,9824,ISIC_0025182
3826,4935,ISIC_0025333
4567,5676,ISIC_0027685
844,844,ISIC_0028094
1278,2387,ISIC_0030722
7411,8521,ISIC_0029121
2095,3204,ISIC_0026621
3598,4707,ISIC_0031664
5858,6968,ISIC_0032151
6459,7569,ISIC_0033318
7153,8263,ISIC_0032368
5090,6199,ISIC_0027728
632,632,ISIC_0025389
5543,6652,ISIC_0029886
2267,3376,ISIC_0027932
3564,4673,ISIC_0028907
6988,8098,ISIC_0029581
2975,4084,ISIC_0025242
6787,7897,ISIC_0034016
2155,3264,ISIC_0028848
2111,3220,ISIC_0029112
6024,7134,ISIC_0032668
5005,6114,ISIC_0029700
5533,6642,ISIC_0024484
8752,9864,ISIC_0031578
5102,6211,ISIC_0027894
4172,5281,ISIC_0031516
2479,3588,ISIC_0031469
915,915,ISIC_0032179
2891,4000,ISIC_0024957
5168,6277,ISIC_0030889
6027,7137,ISIC_0033963
5323,6432,ISIC_0028129
3807,4916,ISIC_0029611
8018,9130,ISIC_0028344
3098,4207,ISIC_0025404
1322,2431,ISIC_0031215
7561,8671,ISIC_0025443
5693,6803,ISIC_0024314
2731,3840,ISIC_0027055
1111,1111,ISIC_0034169
5830,6940,ISIC_0027103
7010,8120,ISIC_0025726
829,829,ISIC_0025339
3050,4159,ISIC_0030402
1851,2960,ISIC_0032316
1352,2461,ISIC_0027269
4827,5936,ISIC_0031248
7846,8958,ISIC_0031111
4620,5729,ISIC_0027329
4669,5778,ISIC_0028802
6208,7318,ISIC_0033850
6329,7439,ISIC_0032728
1867,2976,ISIC_0032212
2802,3911,ISIC_0031978
2,2,ISIC_0026769
3460,4569,ISIC_0026469
2910,4019,ISIC_0026510
806,806,ISIC_0029505
7149,8259,ISIC_0028360
1802,2911,ISIC_0030746
483,483,ISIC_0026526
7845,8957,ISIC_0031301
352,352,ISIC_0026728
6110,7220,ISIC_0026979
5697,6807,ISIC_0025943
4221,5330,ISIC_0029207
1175,1175,ISIC_0033422
606,606,ISIC_0031522
6102,7212,ISIC_0030546
1848,2957,ISIC_0032164
4594,5703,ISIC_0027787
5835,6945,ISIC_0031380
2371,3480,ISIC_0026366
7950,9062,ISIC_0029119
642,642,ISIC_0028749
6487,7597,ISIC_0034116
3849,4958,ISIC_0032503
8869,9981,ISIC_0026765
7036,8146,ISIC_0027623
7826,8938,ISIC_0028358
6648,7758,ISIC_0034310
1092,1092,ISIC_0028797
8564,9676,ISIC_0032102
1877,2986,ISIC_0031503
3538,4647,ISIC_0024866
2001,3110,ISIC_0027810
6558,7668,ISIC_0033263
529,529,ISIC_0024893
5262,6371,ISIC_0029077
841,841,ISIC_0024490
8228,9340,ISIC_0030336
2273,3382,ISIC_0028864
8745,9857,ISIC_0028558
5127,6236,ISIC_0024440
8208,9320,ISIC_0028665
5736,6846,ISIC_0031705
4218,5327,ISIC_0024627
2280,3389,ISIC_0025508
1462,2571,ISIC_0028858
7359,8469,ISIC_0031354
3099,4208,ISIC_0025854
3186,4295,ISIC_0024794
7568,8678,ISIC_0028378
2342,3451,ISIC_0032059
6526,7636,ISIC_0034232
3264,4373,ISIC_0029246
2285,3394,ISIC_0027843
2635,3744,ISIC_0030202
4110,5219,ISIC_0024889
4788,5897,ISIC_0030559
6477,7587,ISIC_0033145
5996,7106,ISIC_0029422
8112,9224,ISIC_0028884
8675,9787,ISIC_0025808
2628,3737,ISIC_0024465
6561,7671,ISIC_0032969
8509,9621,ISIC_0032814
5242,6351,ISIC_0028435
4881,5990,ISIC_0032381
1792,2901,ISIC_0030954
4103,5212,ISIC_0026463
101,101,ISIC_0025063
1165,1165,ISIC_0032613
6500,7610,ISIC_0033796
8497,9609,ISIC_0034154
7628,8738,ISIC_0032251
6470,7580,ISIC_0033743
4513,5622,ISIC_0028458
3651,4760,ISIC_0027193
6398,7508,ISIC_0033382
8695,9807,ISIC_0025089
2656,3765,ISIC_0026470
7605,8715,ISIC_0030219
7941,9053,ISIC_0030061
2659,3768,ISIC_0028377
7228,8338,ISIC_0028271
1303,2412,ISIC_0031706
2291,3400,ISIC_0030902
1055,1055,ISIC_0026135
2917,4026,ISIC_0029312
4753,5862,ISIC_0031356
3950,5059,ISIC_0030100
6157,7267,ISIC_0027072
6793,7903,ISIC_0034035
1704,2813,ISIC_0030690
4313,5422,ISIC_0028171
8653,9765,ISIC_0026625
4000,5109,ISIC_0026356
5278,6387,ISIC_0028845
6471,7581,ISIC_0033833
2333,3442,ISIC_0031771
3693,4802,ISIC_0026864
2785,3894,ISIC_0028798
2039,3148,ISIC_0031604
7296,8406,ISIC_0025942
4810,5919,ISIC_0031912
2830,3939,ISIC_0029189
6400,7510,ISIC_0033420
8086,9198,ISIC_0027783
7759,8871,ISIC_0024680
3503,4612,ISIC_0026779
3787,4896,ISIC_0032264
327,327,ISIC_0031556
7958,9070,ISIC_0027578
7135,8245,ISIC_0029746
6688,7798,ISIC_0033010
2231,3340,ISIC_0026383
6,6,ISIC_0029176
7986,9098,ISIC_0028809
4388,5497,ISIC_0025757
2472,3581,ISIC_0026225
6977,8087,ISIC_0030362
2220,3329,ISIC_0030168
3875,4984,ISIC_0027934
1241,2350,ISIC_0032745
5990,7100,ISIC_0028977
5148,6257,ISIC_0030136
5283,6392,ISIC_0028654
2020,3129,ISIC_0028359
315,315,ISIC_0027374
7469,8579,ISIC_0030962
5617,6726,ISIC_0029790
1932,3041,ISIC_0024896
4629,5738,ISIC_0025679
3073,4182,ISIC_0030578
6858,7968,ISIC_0033794
264,264,ISIC_0034125
6580,7690,ISIC_0034176
5622,6731,ISIC_0027305
197,197,ISIC_0032883
911,911,ISIC_0033199
1889,2998,ISIC_0029961
7699,8809,ISIC_0025310
3413,4522,ISIC_0027439
7071,8181,ISIC_0032021
2101,3210,ISIC_0030599
8238,9350,ISIC_0032388
6380,7490,ISIC_0033641
1470,2579,ISIC_0029779
208,208,ISIC_0033235
4150,5259,ISIC_0028624
3492,4601,ISIC_0029483
3727,4836,ISIC_0026228
1091,1091,ISIC_0026042
5232,6341,ISIC_0024639
2298,3407,ISIC_0030041
4443,5552,ISIC_0029923
2728,3837,ISIC_0027019
2420,3529,ISIC_0032231
6734,7844,ISIC_0032565
3566,4675,ISIC_0026748
2744,3853,ISIC_0025093
3470,4579,ISIC_0031787
458,458,ISIC_0030026
3103,4212,ISIC_0029322
5497,6606,ISIC_0029821
4650,5759,ISIC_0024751
5196,6305,ISIC_0026856
7508,8618,ISIC_0024566
3523,4632,ISIC_0029621
8178,9290,ISIC_0027558
1824,2933,ISIC_0026154
1988,3097,ISIC_0029149
3650,4759,ISIC_0028407
1546,2655,ISIC_0032741
5310,6419,ISIC_0029481
2666,3775,ISIC_0029085
8299,9411,ISIC_0033890
1473,2582,ISIC_0024795
7603,8713,ISIC_0031042
7418,8528,ISIC_0030296
4132,5241,ISIC_0027794
6041,7151,ISIC_0034225
6456,7566,ISIC_0033605
6427,7537,ISIC_0033359
5847,6957,ISIC_0024869
882,882,ISIC_0027820
6838,7948,ISIC_0034056
5340,6449,ISIC_0028031
8128,9240,ISIC_0025065
4960,6069,ISIC_0032101
6035,7145,ISIC_0030845
75,75,ISIC_0029289
3279,4388,ISIC_0029517
7794,8906,ISIC_0029174
8676,9788,ISIC_0027303
6991,8101,ISIC_0025887
7782,8894,ISIC_0031802
2142,3251,ISIC_0028639
7717,8828,ISIC_0031681
7990,9102,ISIC_0031913
6484,7594,ISIC_0034207
1842,2951,ISIC_0027920
3426,4535,ISIC_0025259
4932,6041,ISIC_0024852
7033,8143,ISIC_0030841
34,34,ISIC_0027815
4561,5670,ISIC_0032323
8065,9177,ISIC_0024716
790,790,ISIC_0026263
420,420,ISIC_0025830
6785,7895,ISIC_0033672
7733,8845,ISIC_0031662
2636,3745,ISIC_0024687
6798,7908,ISIC_0033786
8380,9492,ISIC_0033879
3647,4756,ISIC_0024686
5096,6205,ISIC_0028743
1132,1132,ISIC_0029783
3143,4252,ISIC_0029721
1961,3070,ISIC_0032016
6947,8057,ISIC_0029654
8621,9733,ISIC_0025130
183,183,ISIC_0033438
1738,2847,ISIC_0029644
364,364,ISIC_0027026
490,490,ISIC_0026842
7898,9010,ISIC_0027098
3990,5099,ISIC_0029158
7438,8548,ISIC_0030914
6873,7983,ISIC_0034209
3283,4392,ISIC_0024469
4754,5863,ISIC_0025556
2900,4009,ISIC_0029536
5042,6151,ISIC_0030590
274,274,ISIC_0031876
7450,8560,ISIC_0032126
7962,9074,ISIC_0030553
703,703,ISIC_0028830
3412,4521,ISIC_0026695
2061,3170,ISIC_0030642
1018,1018,ISIC_0026846
7952,9064,ISIC_0027127
7134,8244,ISIC_0029359
749,749,ISIC_0025623
1095,1095,ISIC_0027008
1745,2854,ISIC_0031171
7446,8556,ISIC_0026034
846,846,ISIC_0025466
2444,3553,ISIC_0031392
7973,9085,ISIC_0027379
4171,5280,ISIC_0030750
6251,7361,ISIC_0033097
163,163,ISIC_0033505
4610,5719,ISIC_0031755
8550,9662,ISIC_0028338
258,258,ISIC_0033079
6404,7514,ISIC_0033830
3402,4511,ISIC_0029084
4637,5746,ISIC_0027818
7659,8769,ISIC_0032292
8059,9171,ISIC_0028226
936,936,ISIC_0033924
3976,5085,ISIC_0030572
3232,4341,ISIC_0024488
7687,8797,ISIC_0031924
5587,6696,ISIC_0027501
7103,8213,ISIC_0028957
6371,7481,ISIC_0033351
4617,5726,ISIC_0032293
6779,7889,ISIC_0033703
7884,8996,ISIC_0024704
6101,7211,ISIC_0033689
4214,5323,ISIC_0027450
4066,5175,ISIC_0029237
7339,8449,ISIC_0029867
4292,5401,ISIC_0032438
1511,2620,ISIC_0033571
6598,7708,ISIC_0033384
6546,7656,ISIC_0034148
6632,7742,ISIC_0032909
7388,8498,ISIC_0029994
6411,7521,ISIC_0033729
8758,9870,ISIC_0031672
8361,9473,ISIC_0033078
2076,3185,ISIC_0025636
1125,1125,ISIC_0027107
4046,5155,ISIC_0025185
5054,6163,ISIC_0030437
5742,6852,ISIC_0025428
178,178,ISIC_0033252
757,757,ISIC_0028931
718,718,ISIC_0028628
2386,3495,ISIC_0028242
536,536,ISIC_0031061
6121,7231,ISIC_0033640
1367,2476,ISIC_0027976
1661,2770,ISIC_0026337
5856,6966,ISIC_0032345
1351,2460,ISIC_0026349
5245,6354,ISIC_0026390
651,651,ISIC_0029101
8333,9445,ISIC_0032616
4157,5266,ISIC_0026504
4236,5345,ISIC_0028002
7268,8378,ISIC_0026611
1281,2390,ISIC_0024747
8282,9394,ISIC_0031395
5890,7000,ISIC_0027458
7256,8366,ISIC_0031822
6772,7882,ISIC_0033950
7637,8747,ISIC_0030966
7196,8306,ISIC_0024394
11,11,ISIC_0029396
2348,3457,ISIC_0031781
1992,3101,ISIC_0028164
6964,8074,ISIC_0030156
4350,5459,ISIC_0030217
1776,2885,ISIC_0024833
6752,7862,ISIC_0032973
748,748,ISIC_0028165
3884,4993,ISIC_0024551
2110,3219,ISIC_0028682
2023,3132,ISIC_0027268
3142,4251,ISIC_0031383
295,295,ISIC_0031989
7783,8895,ISIC_0026825
1504,2613,ISIC_0032906
157,157,ISIC_0034175
6680,7790,ISIC_0032944
2299,3408,ISIC_0025615
6602,7712,ISIC_0032530
7876,8988,ISIC_0028128
7576,8686,ISIC_0031596
1702,2811,ISIC_0025601
1646,2755,ISIC_0027846
4585,5694,ISIC_0029942
6620,7730,ISIC_0033108
4643,5752,ISIC_0027817
2116,3225,ISIC_0025224
6897,8007,ISIC_0034108
6094,7204,ISIC_0031904
4477,5586,ISIC_0032177
4016,5125,ISIC_0027746
3735,4844,ISIC_0030987
6801,7911,ISIC_0032494
3041,4150,ISIC_0026677
7457,8567,ISIC_0024790
2351,3460,ISIC_0028175
